20
        0.003756	        0.741490	       -0.031404	        3.164693	        2.111170	       -0.026453
        0.003451	        0.741795	       -0.031404	        3.165304	        2.110864	       -0.025843
        0.003756	        0.741795	       -0.031404	        3.164999	        2.111475	       -0.026148
        0.003756	        0.742406	       -0.031099	        3.164388	        2.110864	       -0.026453
        0.003756	        0.742101	       -0.031099	        3.164693	        2.111475	       -0.025843
        0.003451	        0.741795	       -0.031404	        3.164693	        2.110864	       -0.025843
        0.003451	        0.742101	       -0.031099	        3.164693	        2.110864	       -0.026148
        0.003756	        0.741795	       -0.031709	        3.164693	        2.110864	       -0.025843
        0.003756	        0.741795	       -0.031099	        3.164999	        2.111170	       -0.025843
        0.003451	        0.741490	       -0.031404	        3.165304	        2.111475	       -0.025843
        0.003756	        0.741490	       -0.032014	        3.164999	        2.111170	       -0.025233
        0.003451	        0.741490	       -0.031404	        3.165304	        2.111170	       -0.026148
        0.003756	        0.742101	       -0.031099	        3.164999	        2.111475	       -0.026148
        0.003756	        0.741795	       -0.031404	        3.164999	        2.111475	       -0.025843
        0.003756	        0.742101	       -0.031099	        3.165304	        2.110864	       -0.025538
        0.003451	        0.742101	       -0.031099	        3.165304	        2.111170	       -0.025538
        0.003146	        0.741490	       -0.031404	        3.165304	        2.111170	       -0.025538
        0.003451	        0.742101	       -0.031099	        3.164999	        2.111170	       -0.026148
        0.003756	        0.742101	       -0.031404	        3.164999	        2.111475	       -0.025843
        0.003451	        0.741490	       -0.031099	        3.164693	        2.111170	       -0.025843
        0.003146	        0.741795	       -0.031099	        3.164388	        2.111170	       -0.025538
        0.003756	        0.741795	       -0.031404	        3.164693	        2.110864	       -0.025843
        0.003756	        0.741795	       -0.030794	        3.164388	        2.111170	       -0.025843
        0.003451	        0.742101	       -0.031404	        3.164999	        2.111170	       -0.026148
        0.003451	        0.741490	       -0.030794	        3.165304	        2.111475	       -0.026453
        0.003451	        0.742101	       -0.031404	        3.164999	        2.111170	       -0.025843
        0.003756	        0.741795	       -0.031099	        3.164693	        2.111170	       -0.027064
        0.003756	        0.741795	       -0.031099	        3.165304	        2.111475	       -0.025843
        0.003756	        0.741185	       -0.031404	        3.164999	        2.111475	       -0.026148
        0.003756	        0.742101	       -0.031099	        3.164693	        2.110864	       -0.026148
        0.003451	        0.741795	       -0.030489	        3.164693	        2.111170	       -0.025843
        0.003756	        0.742101	       -0.031099	        3.164693	        2.111170	       -0.026148
        0.004061	        0.742101	       -0.031404	        3.164693	        2.111170	       -0.025538
        0.003756	        0.741490	       -0.031099	        3.164693	        2.111475	       -0.026759
        0.003451	        0.741795	       -0.031099	        3.165304	        2.110864	       -0.026453
        0.003451	        0.741490	       -0.031404	        3.164083	        2.111170	       -0.025843
        0.003146	        0.742101	       -0.031099	        3.164999	        2.110559	       -0.026453
        0.003756	        0.742101	       -0.030794	        3.164693	        2.110864	       -0.025233
        0.004061	        0.741795	       -0.031709	        3.164693	        2.110559	       -0.025843
        0.003451	        0.741490	       -0.030794	        3.165304	        2.111475	       -0.025538
        0.003451	        0.741795	       -0.031709	        3.164693	        2.111170	       -0.025538
        0.003756	        0.741795	       -0.031404	        3.164999	        2.110864	       -0.024317
        0.003451	        0.741795	       -0.031099	        3.164693	        2.110864	       -0.025843
        0.002841	        0.741795	       -0.031099	        3.164999	        2.111170	       -0.025843
        0.003451	        0.741490	       -0.031404	        3.164693	        2.110864	       -0.025538
        0.003146	        0.741490	       -0.031404	        3.164693	        2.111170	       -0.025538
        0.003451	        0.741490	       -0.031404	        3.164693	        2.111170	       -0.025843
        0.003756	        0.741490	       -0.030794	        3.164693	        2.110864	       -0.025538
        0.003451	        0.742101	       -0.031099	        3.164999	        2.111170	       -0.025843
        0.003451	        0.741490	       -0.031709	        3.164693	        2.111170	       -0.026148
        0.003451	        0.741490	       -0.031709	        3.164999	        2.111170	       -0.025843
        0.003451	        0.741490	       -0.031709	        3.164693	        2.111475	       -0.025843
        0.002841	        0.741795	       -0.031404	        3.164693	        2.111475	       -0.025843
        0.003451	        0.741795	       -0.031099	        3.165304	        2.111170	       -0.026148
        0.004061	        0.741795	       -0.031709	        3.164999	        2.110864	       -0.026453
        0.003451	        0.741795	       -0.031404	        3.164388	        2.111170	       -0.025843
        0.003451	        0.741795	       -0.031709	        3.164999	        2.110864	       -0.026148
        0.003451	        0.741795	       -0.030794	        3.164693	        2.110559	       -0.025843
        0.003756	        0.741490	       -0.031709	        3.164388	        2.111475	       -0.026453
        0.003756	        0.741490	       -0.031099	        3.164388	        2.111170	       -0.025538
        0.003146	        0.741795	       -0.030794	        3.164693	        2.110559	       -0.025843
        0.004061	        0.741490	       -0.031099	        3.164999	        2.110864	       -0.025538
        0.003451	        0.741185	       -0.031099	        3.164999	        2.110864	       -0.024622
        0.003451	        0.741490	       -0.031099	        3.165304	        2.111170	       -0.026148
        0.003756	        0.741795	       -0.032014	        3.164999	        2.111170	       -0.025843
        0.003451	        0.742101	       -0.031404	        3.164999	        2.111170	       -0.025843
        0.003756	        0.741490	       -0.031404	        3.164693	        2.110559	       -0.025843
        0.003756	        0.741490	       -0.031404	        3.164388	        2.111170	       -0.026148
        0.004061	        0.742101	       -0.031404	        3.164999	        2.111475	       -0.026453
        0.003451	        0.742101	       -0.030794	        3.165304	        2.111170	       -0.026148
        0.003451	        0.742101	       -0.031404	        3.164388	        2.110864	       -0.025538
        0.003146	        0.741490	       -0.031709	        3.164693	        2.111170	       -0.026148
        0.004061	        0.741795	       -0.031404	        3.164999	        2.110864	       -0.025843
        0.003451	        0.742101	       -0.031099	        3.164999	        2.111170	       -0.025843
        0.003451	        0.741490	       -0.031404	        3.164693	        2.111780	       -0.026148
        0.003146	        0.741490	       -0.031099	        3.164693	        2.110559	       -0.025843
        0.003451	        0.741490	       -0.031099	        3.164388	        2.111475	       -0.026148
        0.003756	        0.741490	       -0.031709	        3.164693	        2.111170	       -0.026148
        0.003451	        0.741795	       -0.031404	        3.164388	        2.110559	       -0.024317
        0.003146	        0.741795	       -0.031404	        3.164999	        2.111170	       -0.026759
        0.003756	        0.741490	       -0.031404	        3.164388	        2.110864	       -0.026148
        0.003451	        0.741490	       -0.031709	        3.164693	        2.110864	       -0.025843
        0.003451	        0.741490	       -0.031404	        3.164388	        2.111170	       -0.024317
        0.003451	        0.741490	       -0.031099	        3.164693	        2.111170	       -0.025538
        0.003451	        0.742101	       -0.030794	        3.164999	        2.111170	       -0.025538
        0.003756	        0.742101	       -0.031404	        3.164693	        2.110864	       -0.027369
        0.003451	        0.741490	       -0.031404	        3.164693	        2.111170	       -0.025843
        0.003451	        0.741490	       -0.031709	        3.164999	        2.111170	       -0.027369
        0.004061	        0.741795	       -0.031099	        3.164693	        2.110559	       -0.026148
        0.003756	        0.741795	       -0.031404	        3.165304	        2.110559	       -0.026148
        0.003756	        0.741795	       -0.031709	        3.164999	        2.111170	       -0.026148
        0.003451	        0.742406	       -0.031404	        3.164693	        2.111170	       -0.026453
        0.003451	        0.741490	       -0.031099	        3.164999	        2.110864	       -0.025538
        0.003451	        0.741795	       -0.031099	        3.164693	        2.111475	       -0.026148
        0.003451	        0.741795	       -0.031709	        3.164693	        2.111475	       -0.026453
        0.003451	        0.741490	       -0.031709	        3.164999	        2.110559	       -0.025843
        0.004061	        0.741490	       -0.031099	        3.164388	        2.110559	       -0.026148
        0.003451	        0.741795	       -0.031404	        3.164693	        2.110559	       -0.025843
        0.003451	        0.741490	       -0.031404	        3.164999	        2.111170	       -0.026148
        0.003451	        0.741795	       -0.031404	        3.164693	        2.111475	       -0.026148
        0.004061	        0.741490	       -0.031099	        3.164999	        2.111170	       -0.025843
        0.003451	        0.741490	       -0.031404	        3.164693	        2.110559	       -0.026148
        0.003451	        0.741490	       -0.031404	        3.164083	        2.110559	       -0.025843
        0.003451	        0.741490	       -0.030794	        3.164999	        2.110864	       -0.026148
        0.003451	        0.741795	       -0.031099	        3.164693	        2.110864	       -0.025843
        0.003451	        0.741490	       -0.031099	        3.164693	        2.111170	       -0.025843
        0.004061	        0.741795	       -0.031099	        3.164999	        2.111170	       -0.026453
        0.003146	        0.741795	       -0.031709	        3.165304	        2.110864	       -0.025843
        0.003451	        0.741795	       -0.031404	        3.164999	        2.111475	       -0.026148
        0.003451	        0.741795	       -0.030794	        3.164693	        2.111475	       -0.026148
        0.003146	        0.741490	       -0.031404	        3.164999	        2.110864	       -0.026148
        0.003451	        0.741795	       -0.030794	        3.164693	        2.111170	       -0.026148
        0.003756	        0.741490	       -0.031404	        3.164693	        2.111170	       -0.025843
        0.003451	        0.741795	       -0.031099	        3.164693	        2.110864	       -0.026148
        0.003146	        0.741795	       -0.031099	        3.164693	        2.111475	       -0.025843
        0.003146	        0.741490	       -0.031404	        3.164693	        2.110559	       -0.026453
        0.003451	        0.741490	       -0.031404	        3.164999	        2.110559	       -0.025843
        0.003756	        0.741795	       -0.031404	        3.165304	        2.110864	       -0.026148
        0.003451	        0.742101	       -0.031099	        3.164693	        2.110864	       -0.026148
        0.003756	        0.741795	       -0.031099	        3.165304	        2.110864	       -0.025843
        0.003451	        0.741490	       -0.031099	        3.164388	        2.110559	       -0.026148
        0.003451	        0.741795	       -0.031404	        3.164999	        2.110864	       -0.025843
        0.003451	        0.741490	       -0.031404	        3.165609	        2.110864	       -0.027369
        0.003756	        0.741795	       -0.031709	        3.164693	        2.111780	       -0.026453
        0.003451	        0.741795	       -0.030794	        3.165304	        2.111170	       -0.027369
        0.004061	        0.741795	       -0.031099	        3.164999	        2.110864	       -0.025843
        0.003451	        0.741490	       -0.031404	        3.164999	        2.110559	       -0.026148
        0.003451	        0.741490	       -0.031099	        3.164693	        2.111170	       -0.025843
        0.003146	        0.741490	       -0.031099	        3.164693	        2.111475	       -0.025843
        0.003451	        0.741795	       -0.031404	        3.164999	        2.111475	       -0.026453
        0.003146	        0.741490	       -0.031099	        3.164999	        2.111170	       -0.026148
        0.003451	        0.741795	       -0.031404	        3.164693	        2.110864	       -0.026148
        0.003451	        0.742101	       -0.031404	        3.164693	        2.110864	       -0.026148
        0.003146	        0.741795	       -0.031404	        3.164083	        2.110254	       -0.025843
        0.003451	        0.741795	       -0.031099	        3.164388	        2.110559	       -0.026148
        0.003451	        0.742101	       -0.031099	        3.164388	        2.111475	       -0.026148
        0.003756	        0.741185	       -0.031404	        3.164693	        2.110864	       -0.025843
        0.003451	        0.741490	       -0.031404	        3.164693	        2.111170	       -0.026148
        0.003146	        0.741795	       -0.030794	        3.164693	        2.110559	       -0.025843
        0.003451	        0.741795	       -0.031404	        3.164388	        2.111475	       -0.025843
        0.003451	        0.741185	       -0.031709	        3.164693	        2.111170	       -0.025538
        0.003451	        0.741795	       -0.031099	        3.164388	        2.111170	       -0.026148
        0.003756	        0.741795	       -0.031099	        3.164999	        2.111170	       -0.025538
        0.003451	        0.741795	       -0.031709	        3.164999	        2.110864	       -0.025538
        0.003756	        0.741795	       -0.031404	        3.164693	        2.111170	       -0.025538
        0.003451	        0.741490	       -0.031099	        3.164693	        2.111170	       -0.026453
        0.003756	        0.741795	       -0.031099	        3.165304	        2.110864	       -0.025843
        0.003451	        0.741795	       -0.030794	        3.164999	        2.111475	       -0.025843
        0.003451	        0.742101	       -0.031099	        3.164999	        2.110864	       -0.026148
        0.003756	        0.741795	       -0.031404	        3.164693	        2.111170	       -0.027369
        0.002841	        0.741795	       -0.031404	        3.164693	        2.110864	       -0.026148
        0.003756	        0.741490	       -0.031404	        3.164999	        2.110864	       -0.025843
        0.002536	        0.741795	       -0.031404	        3.164693	        2.110559	       -0.026148
        0.003146	        0.741795	       -0.031099	        3.164999	        2.111170	       -0.025843
        0.002841	        0.741795	       -0.031404	        3.164999	        2.111780	       -0.025843
        0.002841	        0.741795	       -0.031404	        3.164693	        2.110864	       -0.026453
        0.002841	        0.741795	       -0.030794	        3.164693	        2.111170	       -0.026453
        0.003146	        0.741795	       -0.031709	        3.164693	        2.110559	       -0.024622
        0.003146	        0.741490	       -0.031099	        3.164693	        2.110864	       -0.026453
        0.003146	        0.741795	       -0.031099	        3.164999	        2.111170	       -0.026148
        0.003451	        0.741490	       -0.031404	        3.164999	        2.111780	       -0.025843
        0.003756	        0.741490	       -0.031099	        3.164999	        2.110864	       -0.026148
        0.003451	        0.741490	       -0.031709	        3.164999	        2.110864	       -0.026148
        0.003451	        0.742101	       -0.031404	        3.164999	        2.110864	       -0.025538
        0.003451	        0.741795	       -0.031099	        3.164999	        2.111780	       -0.025843
        0.003451	        0.741490	       -0.031709	        3.164693	        2.111475	       -0.025843
        0.003451	        0.742101	       -0.031099	        3.164388	        2.110864	       -0.026148
        0.003451	        0.741795	       -0.031709	        3.165304	        2.110864	       -0.026453
        0.003451	        0.742101	       -0.031404	        3.164999	        2.110559	       -0.025538
        0.003451	        0.742101	       -0.031709	        3.165304	        2.111170	       -0.025538
        0.003756	        0.740880	       -0.031404	        3.165304	        2.111170	       -0.026148
        0.003451	        0.741795	       -0.030794	        3.165304	        2.111170	       -0.026148
        0.003146	        0.741795	       -0.031099	        3.164693	        2.111170	       -0.026148
        0.003146	        0.742101	       -0.031099	        3.164693	        2.110864	       -0.025538
        0.003146	        0.741490	       -0.031099	        3.165304	        2.110864	       -0.026148
        0.002841	        0.741795	       -0.031709	        3.164999	        2.111170	       -0.025843
        0.003451	        0.742101	       -0.031099	        3.165304	        2.111170	       -0.025538
        0.003756	        0.741185	       -0.031709	        3.165304	        2.110864	       -0.025843
        0.003146	        0.742101	       -0.031709	        3.164693	        2.111170	       -0.026453
        0.003451	        0.741795	       -0.031099	        3.164999	        2.111475	       -0.027979
        0.003146	        0.741490	       -0.031404	        3.164388	        2.110864	       -0.025843
        0.003451	        0.741490	       -0.031404	        3.164999	        2.111170	       -0.026148
        0.003756	        0.741490	       -0.031404	        3.164693	        2.110864	       -0.025538
        0.003451	        0.742101	       -0.031709	        3.164388	        2.111170	       -0.026148
        0.003451	        0.741490	       -0.031099	        3.164388	        2.111170	       -0.027979
        0.003146	        0.741490	       -0.031099	        3.165304	        2.111170	       -0.026453
        0.003451	        0.741795	       -0.031404	        3.164693	        2.111170	       -0.026148
        0.003756	        0.741490	       -0.031099	        3.164999	        2.110864	       -0.025843
        0.003756	        0.741795	       -0.031099	        3.164693	        2.111170	       -0.025843
        0.003451	        0.741795	       -0.031099	        3.164999	        2.110864	       -0.026148
        0.003451	        0.742101	       -0.031404	        3.164693	        2.111170	       -0.025538
        0.003451	        0.741795	       -0.031404	        3.164693	        2.110864	       -0.026759
        0.002841	        0.741795	       -0.031404	        3.164388	        2.111475	       -0.026148
        0.003451	        0.741490	       -0.031404	        3.164693	        2.110864	       -0.025538
        0.003146	        0.741795	       -0.031709	        3.164388	        2.111475	       -0.026453
        0.003451	        0.741490	       -0.031404	        3.164693	        2.111475	       -0.025538
        0.003451	        0.741490	       -0.031404	        3.164999	        2.110864	       -0.026453
        0.002841	        0.741490	       -0.031404	        3.164999	        2.111170	       -0.026148
        0.002841	        0.741795	       -0.031404	        3.164999	        2.111170	       -0.025843
        0.003146	        0.741795	       -0.031404	        3.164999	        2.111170	       -0.026148
        0.003146	        0.741795	       -0.031404	        3.164388	        2.111170	       -0.026148
        0.003451	        0.741490	       -0.031404	        3.164388	        2.111170	       -0.024317
        0.003146	        0.742101	       -0.031099	        3.165304	        2.111780	       -0.025843
        0.003146	        0.742101	       -0.031709	        3.164693	        2.111170	       -0.025843
        0.003146	        0.741795	       -0.031404	        3.165304	        2.111170	       -0.026148
        0.003146	        0.741795	       -0.031099	        3.164693	        2.110559	       -0.025538
        0.003451	        0.741490	       -0.031404	        3.164693	        2.110864	       -0.026148
        0.003146	        0.741795	       -0.031404	        3.165304	        2.110559	       -0.025843
        0.003756	        0.741795	       -0.031709	        3.164999	        2.111170	       -0.025538
        0.003146	        0.741490	       -0.031404	        3.164999	        2.111170	       -0.025843
        0.003146	        0.741795	       -0.031709	        3.164693	        2.111475	       -0.025843
        0.003451	        0.741795	       -0.031099	        3.164999	        2.111170	       -0.025843
        0.003146	        0.741490	       -0.031099	        3.164693	        2.110864	       -0.027369
        0.003146	        0.741795	       -0.031709	        3.164693	        2.111475	       -0.025538
        0.003146	        0.742101	       -0.031404	        3.165304	        2.111170	       -0.025538
        0.003146	        0.741490	       -0.031404	        3.165304	        2.111170	       -0.025843
        0.003451	        0.741795	       -0.031709	        3.164999	        2.110864	       -0.027064
        0.003146	        0.741185	       -0.031404	        3.164388	        2.111170	       -0.026148
        0.002536	        0.741795	       -0.031404	        3.164388	        2.110864	       -0.025843
        0.003146	        0.741185	       -0.031709	        3.164693	        2.111475	       -0.026453
        0.003146	        0.741795	       -0.031709	        3.164388	        2.111475	       -0.026148
        0.003146	        0.741795	       -0.031709	        3.164693	        2.111170	       -0.025538
        0.003451	        0.741490	       -0.031099	        3.165609	        2.110864	       -0.025843
        0.002841	        0.741795	       -0.031099	        3.164999	        2.111170	       -0.025843
        0.003451	        0.741795	       -0.031709	        3.164999	        2.111170	       -0.025843
        0.002841	        0.741490	       -0.031404	        3.164999	        2.110864	       -0.026453
        0.002841	        0.742406	       -0.031099	        3.164693	        2.110864	       -0.026148
        0.003451	        0.741795	       -0.031404	        3.164999	        2.110864	       -0.026148
        0.003146	        0.741795	       -0.031404	        3.164693	        2.111170	       -0.025843
        0.003146	        0.741795	       -0.031709	        3.165304	        2.110559	       -0.025843
        0.003146	        0.741795	       -0.031404	        3.164999	        2.111170	       -0.026148
        0.002841	        0.741490	       -0.031404	        3.164999	        2.110864	       -0.026148
        0.003146	        0.741490	       -0.032014	        3.164693	        2.111475	       -0.025843
        0.003146	        0.741795	       -0.031404	        3.164999	        2.111170	       -0.026759
        0.003146	        0.741795	       -0.031099	        3.164999	        2.110864	       -0.025538
        0.003146	        0.741185	       -0.031709	        3.165609	        2.111170	       -0.026148
        0.003146	        0.741795	       -0.031099	        3.164693	        2.110864	       -0.025843
        0.003146	        0.741795	       -0.031099	        3.165304	        2.110559	       -0.026453
        0.003146	        0.741795	       -0.031709	        3.164693	        2.111170	       -0.026148
        0.003146	        0.741490	       -0.031099	        3.164693	        2.111170	       -0.026148
        0.002841	        0.741795	       -0.031099	        3.164388	        2.111170	       -0.026453
        0.002841	        0.741795	       -0.031404	        3.164999	        2.111170	       -0.025538
        0.003146	        0.741490	       -0.031099	        3.164693	        2.111170	       -0.026453
        0.002841	        0.741795	       -0.031099	        3.164693	        2.111170	       -0.026148
        0.003451	        0.741795	       -0.031099	        3.164999	        2.110864	       -0.025843
        0.003146	        0.742101	       -0.031404	        3.165304	        2.110559	       -0.026148
        0.003146	        0.741490	       -0.031404	        3.164693	        2.111170	       -0.026148
        0.002841	        0.741795	       -0.031099	        3.165304	        2.110864	       -0.026148
        0.003146	        0.741795	       -0.031709	        3.165304	        2.110864	       -0.026453
        0.002841	        0.741490	       -0.031404	        3.164693	        2.111170	       -0.026453
        0.003451	        0.741185	       -0.031404	        3.164999	        2.111170	       -0.026148
        0.003451	        0.741795	       -0.031709	        3.164693	        2.110864	       -0.026148
        0.002841	        0.741490	       -0.031404	        3.165304	        2.110559	       -0.026148
        0.003451	        0.741490	       -0.031099	        3.164388	        2.110864	       -0.025843
        0.003146	        0.741795	       -0.031404	        3.164999	        2.110864	       -0.025843
        0.003146	        0.741795	       -0.031404	        3.165304	        2.110559	       -0.026453
        0.002841	        0.741795	       -0.031404	        3.164693	        2.111170	       -0.025538
        0.003146	        0.741795	       -0.031404	        3.164999	        2.111475	       -0.026148
        0.002536	        0.742101	       -0.032319	        3.164693	        2.110559	       -0.026148
        0.003451	        0.742101	       -0.031404	        3.164999	        2.111170	       -0.025843
        0.003146	        0.741795	       -0.031404	        3.164999	        2.111170	       -0.026453
        0.002536	        0.741185	       -0.031404	        3.164999	        2.110864	       -0.025843
        0.003146	        0.741490	       -0.031709	        3.164999	        2.110559	       -0.025843
        0.003451	        0.741795	       -0.030794	        3.165304	        2.110864	       -0.025843
        0.003146	        0.741795	       -0.030794	        3.164999	        2.111170	       -0.026148
        0.003146	        0.740880	       -0.031709	        3.164999	        2.111170	       -0.026453
        0.003451	        0.742101	       -0.031709	        3.164999	        2.110559	       -0.026148
        0.002841	        0.741795	       -0.031404	        3.165304	        2.110864	       -0.026453
        0.003756	        0.741795	       -0.031404	        3.164999	        2.110559	       -0.026148
        0.002841	        0.741795	       -0.031099	        3.165304	        2.111170	       -0.026148
        0.003146	        0.741795	       -0.031099	        3.164693	        2.111475	       -0.027369
        0.003451	        0.741490	       -0.031709	        3.165304	        2.111170	       -0.026453
        0.002841	        0.741795	       -0.031404	        3.164999	        2.111170	       -0.025538
        0.003146	        0.741795	       -0.031404	        3.164999	        2.111170	       -0.026148
        0.003146	        0.741185	       -0.031709	        3.164693	        2.111170	       -0.026148
        0.003451	        0.741490	       -0.031404	        3.164999	        2.111475	       -0.026148
        0.003451	        0.741185	       -0.031404	        3.164693	        2.110864	       -0.025843
        0.002841	        0.741795	       -0.031709	        3.165304	        2.110864	       -0.025843
        0.003146	        0.741490	       -0.031709	        3.164999	        2.110864	       -0.026453
        0.003146	        0.742101	       -0.031404	        3.164388	        2.110864	       -0.025843
        0.003146	        0.741490	       -0.031709	        3.164999	        2.111170	       -0.026453
        0.003146	        0.741795	       -0.031404	        3.164693	        2.111475	       -0.026148
        0.002841	        0.742406	       -0.031099	        3.164999	        2.111170	       -0.026148
        0.003146	        0.742101	       -0.031709	        3.164999	        2.110864	       -0.027674
        0.002841	        0.741795	       -0.031404	        3.164693	        2.110864	       -0.026148
        0.003451	        0.741490	       -0.031099	        3.164693	        2.110864	       -0.026148
        0.002841	        0.742101	       -0.031404	        3.164693	        2.110254	       -0.026148
        0.002841	        0.741795	       -0.031099	        3.164693	        2.110864	       -0.026453
        0.003756	        0.741490	       -0.031099	        3.165304	        2.110559	       -0.026453
        0.003146	        0.741185	       -0.031404	        3.164693	        2.111475	       -0.026453
        0.003451	        0.741795	       -0.031099	        3.164999	        2.111475	       -0.025843
        0.003146	        0.741795	       -0.031099	        3.164693	        2.111170	       -0.025538
        0.002841	        0.741795	       -0.031709	        3.164999	        2.111170	       -0.025843
        0.003451	        0.742101	       -0.031404	        3.165304	        2.110559	       -0.026759
        0.002841	        0.741490	       -0.031099	        3.164999	        2.110864	       -0.026148
        0.003146	        0.741490	       -0.031709	        3.165304	        2.110864	       -0.025843
        0.003146	        0.742101	       -0.031099	        3.165304	        2.111170	       -0.026453
        0.003146	        0.741795	       -0.031709	        3.164388	        2.110559	       -0.026148
        0.003756	        0.742101	       -0.030794	        3.164693	        2.111170	       -0.026148
        0.003451	        0.741490	       -0.031099	        3.165304	        2.111475	       -0.025538
        0.003451	        0.741795	       -0.031099	        3.164999	        2.110864	       -0.025843
        0.002841	        0.741185	       -0.031709	        3.164999	        2.111170	       -0.025538
        0.003146	        0.741490	       -0.031404	        3.164999	        2.111475	       -0.025843
        0.003146	        0.742101	       -0.031099	        3.164693	        2.111170	       -0.026453
        0.003146	        0.742101	       -0.031099	        3.164999	        2.111170	       -0.025843
        0.003146	        0.741795	       -0.031099	        3.164693	        2.110864	       -0.026148
        0.003146	        0.741490	       -0.031404	        3.164999	        2.110559	       -0.025843
        0.003146	        0.741795	       -0.031404	        3.165304	        2.111170	       -0.025843
        0.003146	        0.741795	       -0.031099	        3.164999	        2.110559	       -0.025843
        0.003146	        0.741490	       -0.031099	        3.165304	        2.111170	       -0.025843
        0.003451	        0.741795	       -0.031404	        3.164999	        2.110864	       -0.025538
        0.003451	        0.741795	       -0.031099	        3.165304	        2.111170	       -0.025843
        0.003756	        0.741795	       -0.031404	        3.164999	        2.111170	       -0.025843
        0.003146	        0.742101	       -0.031099	        3.165304	        2.111170	       -0.026148
        0.003451	        0.741795	       -0.031099	        3.164999	        2.111170	       -0.026148
        0.003451	        0.741795	       -0.031099	        3.164999	        2.111475	       -0.025843
        0.003451	        0.741795	       -0.031404	        3.164999	        2.111170	       -0.025843
        0.003146	        0.741185	       -0.031404	        3.165304	        2.111475	       -0.026148
        0.003146	        0.741795	       -0.031709	        3.165304	        2.111170	       -0.026148
        0.003451	        0.742101	       -0.031099	        3.164999	        2.111475	       -0.024928
        0.003146	        0.741490	       -0.031404	        3.164693	        2.110864	       -0.026148
        0.003146	        0.741490	       -0.031404	        3.165304	        2.110559	       -0.026453
        0.003451	        0.742101	       -0.030794	        3.164999	        2.111170	       -0.026148
        0.003451	        0.742101	       -0.031099	        3.164999	        2.110864	       -0.026148
        0.003756	        0.741795	       -0.031099	        3.164693	        2.110864	       -0.026148
        0.003146	        0.742406	       -0.031099	        3.164999	        2.110864	       -0.026453
        0.003146	        0.742101	       -0.031709	        3.165609	        2.110864	       -0.025843
